-38.9711431702997,37.5,0
-38.2927524933548,37.1083309600501,0
-37.61436181641,36.7166619201003,0
-36.9359711394651,36.3249928801504,0
-36.2575804625202,35.9333238402005,0
-35.5791897855753,35.5416548002507,0
-34.9007991086304,35.1499857603008,0
-34.2224084316855,34.7583167203509,0
-33.5440177547406,34.3666476804011,0
-32.8656270777957,33.9749786404512,0
-32.1872364008508,33.5833096005013,0
-31.5088457239059,33.1916405605515,0
-30.830455046961,32.7999715206016,0
-30.1520643700161,32.4083024806517,0
-29.4736736930712,32.0166334407019,0
-28.7952830161264,31.624964400752,0
-28.1168923391815,31.2332953608021,0
-27.4385016622366,30.8416263208523,0
-26.7601109852917,30.4499572809024,0
-26.0817203083468,30.0582882409525,0
-25.4033296314019,29.6666192010027,0
-24.724938954457,29.2749501610528,0
-24.0465482775121,28.8832811211029,0
-23.3681576005672,28.4916120811531,0
-22.6897669236223,28.0999430412032,0
-22.0113762466774,27.7082740012533,0
-21.3329855697325,27.3166049613035,0
-20.6545948927876,26.9249359213536,0
-19.9762042158427,26.5332668814037,0
-19.2978135388979,26.1415978414539,0
-18.619422861953,25.749928801504,0
-17.9410321850081,25.3582597615541,0
-17.2626415080632,24.9665907216043,0
-16.5842508311183,24.5749216816544,0
-15.9058601541734,24.1832526417045,0
-15.2274694772285,23.7915836017547,0
-14.5490788002836,23.3999145618048,0
-13.8706881233387,23.008245521855,0
-13.1922974463938,22.6165764819051,0
-12.5139067694489,22.2249074419552,0
-11.835516092504,21.8332384020054,0
-11.1571254155591,21.4415693620555,0
-10.4787347386143,21.0499003221056,0
-9.80034406166936,20.6582312821558,0
-9.12195338472447,20.2665622422059,0
-8.44356270777957,19.874893202256,0
-7.76517203083468,19.4832241623062,0
-7.08678135388979,19.0915551223563,0
-6.4083906769449,18.6998860824064,0
-5.73,18.3082170424566,0
0,15,0
0.14736302712538,15.0018952402879,0
0.294628571407494,15.0075797074218,0
0.441699214489435,15.0170496410419,0
0.588477666944349,15.0302987766456,0
0.734866832633845,15.0473183497318,0
0.880769872938544,15.0680971015988,0
1.02609027081826,15.0926212867919,0
1.1707318946595,15.1208746821963,0
1.31459906186789,15.1528385977689,0
1.45759660216372,15.1884918889024,0
1.59962992053846,15.227810970412,0
1.74060505983078,15.2707698321383,0
1.88042876288062,15.3173400561525,0
2.01900853422019,15.367490835556,0
2.1562527012611,15.4211889948592,0
2.29207047493715,15.4783990119278,0
2.42637200976265,15.539083041481,0
2.55906846326658,15.603200940127,0
2.69007205476315,15.6707102929183,0
2.69007205476315,15.6707102929183,0
3.41657112779246,16.055152563181,0
4.14562426226082,16.4372645740789,0
4.87723145816822,16.8170463256123,0
5.61139271551468,17.1944978177811,0
6.34810803430018,17.5696190505853,0
7.08737741452474,17.9424100240248,0
7.82920085618834,18.3128707380998,0
8.573578359291,18.6810011928101,0
9.3205099238327,19.0468013881558,0
10.0699955498135,19.4102713241369,0
10.8220352372333,19.7714110007534,0
11.5766289860921,20.1302204180054,0
12.33377679639,20.4866995758926,0
13.093478668127,20.8408484744153,0
13.855734601303,21.1926671135734,0
14.620544595918,21.5421554933668,0
15.3879086519721,21.8893136137957,0
16.1578267694653,22.2341414748599,0
16.9302989483975,22.5766390765595,0
17.7053251887688,22.9168064188945,0
18.4829054905791,23.2546435018649,0
19.2630398538284,23.5901503254707,0
20.0457282785168,23.9233268897119,0
20.8309707646443,24.2541731945885,0
21.6187673122108,24.5826892401005,0
22.4091179212163,24.9088750262478,0
23.2020225916609,25.2327305530306,0
23.9974813235446,25.5542558204487,0
24.7954941168673,25.8734508285022,0
25.5960609716291,26.1903155771911,0
26.3991818878299,26.5048500665154,0
27.2048568654697,26.8170542964751,0
28.0130859045486,27.1269282670702,0
28.8238690050666,27.4344719783007,0
29.6372061670236,27.7396854301665,0
30.4530973904196,28.0425686226678,0
31.2715426752547,28.3431215558044,0
32.0925420215289,28.6413442295765,0
32.9160954292421,28.9372366439839,0
33.7422028983943,29.2307987990267,0
34.5708644289856,29.5220306947049,0
35.402080021016,29.8109323310185,0
36.2358496744854,30.0975037079675,0
37.0721733893938,30.3817448255519,0
37.9110511657414,30.6636556837716,0
38.7524830035279,30.9432362826268,0
39.5964689027535,31.2204866221173,0
40.4430088634182,31.4954067022433,0
41.2921028855219,31.7679965230046,0
42.1437509690646,32.0382560844013,0
42.9979531140464,32.3061853864334,0
43.8547093204673,32.5717844291009,0
44.7140195883272,32.8350532124038,0
45.5758839176261,33.095991736342,0
46.4403023083641,33.3546000009157,0
47.3072747605412,33.6108780061248,0
48.1768012741573,33.8648257519692,0
49.0488818492124,34.116443238449,0
49.9235164857066,34.3657304655642,0
50.8007051836399,34.6126874333149,0
51.6804479430122,34.8573141417009,0
52.5627447638236,35.0996105907222,0
53.4475956460739,35.339576780379,0
54.3350005897634,35.5772127106712,0
55.2249595948919,35.8125183815988,0
56.1174726614595,36.0454937931617,0
57.0125397894661,36.2761389453601,0
57.9101609789117,36.5044538381938,0
58.8103362297964,36.7304384716629,0
59.7130655421202,36.9540928457674,0
60.618348915883,37.1754169605073,0
61.5261863510848,37.3944108158826,0
62.4365778477257,37.6110744118933,0
63.3495234058057,37.8254077485394,0
64.2650230253247,38.0374108258208,0
65.1830767062827,38.2470836437377,0
66.1036844486798,38.4544262022899,0
67.026846252516,38.6594385014775,0
67.9525621177912,38.8621205413006,0
68.8808320445054,39.062472321759,0
69.8116560326587,39.2604938428528,0
70.7450340822511,39.456185104582,0
71.6809661932825,39.6495461069465,0
72.6194523657529,39.8405768499465,0
